"file","labels","pack","style","kind"
"botania-item_bauble_box.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_bauble_box_open.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_black_hole_talisman.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_black_hole_talisman_active.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_black_lotus.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_black_petal.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_blacker_lotus.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_blood_pendant.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_blood_pendant_chain.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_blood_pendant_gem.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_blood_pendant_overlay.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_blue_petal.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_flask_0.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_flask_1.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_flask_2.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_flask_3.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_flask_4.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_flask_5.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_vial_0.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_vial_1.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_vial_2.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brew_vial_3.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_brown_petal.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cacophonium.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_clip.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cloud_pendant.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cloud_pendant_gem.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cobble_rod.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_corporea_spark.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_corporea_spark_creative.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_corporea_spark_master.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_corporea_spark_star.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_alien_antenna.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_anaglyph_glasses.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_ancient_mask.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_black_bowtie.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_black_tie.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_blue_butterfly.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_botanist_emblem.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_cat_ears.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_clock_eye.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_devil_horns.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_devil_tail.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_eerie_mask.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_engineer_goggles.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_eyepatch.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_four_leaf_clover.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_googly_eyes.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_groucho_glasses.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_hyper_plus.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_kamui_eye.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_lusitanic_shield.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_orange_shades.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_pink_flower_bud.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_polka_dotted_bows.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_puffy_scarf.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_questgiver_mark.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_red_glasses.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_red_ribbons.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_thick_eyebrows.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_thinking_hand.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_tiny_potato_mask.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_unicorn_horn.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_wicked_eyepatch.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cosmetic_witch_pin.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_crafting_halo.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_crystal_bow.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_crystal_bow_pulling_1.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_crystal_bow_pulling_2.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_crystal_bow_pulling_3.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_crystal_bow_pulling_4.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_crystal_bow_pulling_5.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_cyan_petal.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dammitreddit.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dasboot.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dice.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dirt_rod.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_diva_charm.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_divining_rod.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dodge_ring.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dragonstone.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dreamwood_twig.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dreamwood_wand.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dreamwood_wand_bind.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dreamwood_wand_bottom.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dreamwood_wand_top.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_dry_seeds.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_axe.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_boots.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_chestplate.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_helmet.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_hoe.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_ingot.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_leggings.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_nugget.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_pickaxe.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_shears.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_shovel.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elementium_sword.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_elucidator.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_ender_air_bottle.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_ender_dagger.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_ender_dagger_overlay.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_ender_hand.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_exchange_rod.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_fertilizer.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_fire_rod.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_flare_chakram.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_flask.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_flight_tiara.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_flower_bag.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_flugel_eye.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gaia_head.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gaia_ingot.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_0.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_1.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_10.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_11.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_2.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_3.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_4.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_5.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_6.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_7.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_8.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gate_weapon_9.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_glass_pickaxe.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_goddess_charm.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_golden_seeds.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_goldfish.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_grass_seeds.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gravity_rod.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_gray_petal.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_green_petal.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_holy_cloak.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
"botania-item_horn_grass.png","magical,floral-themed,nature-magic,techno-fantasy,vibrant-colors,arcane-energy,mystical-altar,ornamental,fantasy-tech,vanilla,magical_fantasy","botania","magical_fantasy","item"
